CODGEO;sous_seg1;Seg1
604300000;2_3;2.0
60431;2_2;2.0
604310000;2_2;2.0
60432;3_3;3.0
604320000;3_3;3.0
60433;2_2;2.0
604330000;2_2;2.0
60434;1;1.0
604340000;1;1.0
60435;2_3;2.0
604350000;2_3;2.0
60436;1;1.0
604360000;1;1.0
60437;2_2;2.0
604370000;2_2;2.0
60438;2_1;2.0
604380000;2_1;2.0
60439;5;5.0
604390000;5;5.0
60440;2_2;2.0
604400000;2_2;2.0
60441;5;5.0
604410000;5;5.0
60442;1;1.0
604420000;1;1.0
60443;1;1.0
604430000;1;1.0
60444;1;1.0
604440000;1;1.0
60445;2_1;2.0
604450000;2_1;2.0
60446;5;5.0
604460000;5;5.0
60447;2_2;2.0
604470000;2_2;2.0
60448;1;1.0
604480000;1;1.0
60449;1;1.0
604490000;1;1.0
60450;5;5.0
604500000;5;5.0
60451;3_3;3.0
604510000;3_3;3.0
60452;1;1.0
604520000;1;1.0
60453;1;1.0
604530000;1;1.0
60454;3_1;3.0
604540000;3_1;3.0
60455;1;1.0
604550000;1;1.0
60456;2_3;2.0
604560000;2_3;2.0
60457;2_3;2.0
604570000;2_3;2.0
60458;1;1.0
604580000;1;1.0
60459;4;4.0
604590000;4;4.0
60460;1;1.0
604600000;1;1.0
60461;3_3;3.0
604610000;3_3;3.0
60462;5;5.0
604620000;5;5.0
604630101;5;5.0
604630301;3_2;3.0
604630302;4;4.0
604630401;4;4.0
604630402;3_2;3.0
604630501;5;5.0
60464;3_1;3.0
604640000;3_1;3.0
60465;2_1;2.0
604650000;2_1;2.0
60466;2_1;2.0
604660000;2_1;2.0
60468;2_1;2.0
604680000;2_1;2.0
60469;3_2;3.0
604690000;3_2;3.0
60470;3_1;3.0
604700000;3_1;3.0
604710101;8_1;8.0
604710201;8_1;8.0
604710301;4;4.0
604710401;2_3;2.0
604710501;4;4.0
604710601;4;4.0
604710701;3_2;3.0
60472;1;1.0
604720000;1;1.0
60473;1;1.0
604730000;1;1.0
60474;1;1.0
604740000;1;1.0
60475;1;1.0
604750000;1;1.0
60476;1;1.0
604760000;1;1.0
60477;4;4.0
604770000;4;4.0
60478;1;1.0
604780000;1;1.0
60479;1;1.0
604790000;1;1.0
60480;1;1.0
604800000;1;1.0
60481;1;1.0
604810000;1;1.0
60482;3_1;3.0
604820000;3_1;3.0
60483;2_2;2.0
604830000;2_2;2.0
60484;1;1.0
604840000;1;1.0
60485;2_2;2.0
604850000;2_2;2.0
60486;2_2;2.0
604860000;2_2;2.0
60487;1;1.0
604870000;1;1.0
60488;2_2;2.0
604880000;2_2;2.0
60489;2_3;2.0
604890000;2_3;2.0
60490;3_3;3.0
604900000;3_3;3.0
60491;3_1;3.0
604910000;3_1;3.0
60492;1;1.0
604920000;1;1.0
60493;1;1.0
604930000;1;1.0
60494;3_1;3.0
604940000;3_1;3.0
60495;2_2;2.0
604950000;2_2;2.0
60496;1;1.0
604960000;1;1.0
60497;2_1;2.0
604970000;2_1;2.0
60498;2_1;2.0
604980000;2_1;2.0
60499;1;1.0
604990000;1;1.0
60500;5;5.0
605000000;5;5.0
60501;3_3;3.0
605010000;3_3;3.0
60502;2_2;2.0
605020000;2_2;2.0
60503;1;1.0
605030000;1;1.0
60504;2_3;2.0
605040000;2_3;2.0
60505;3_3;3.0
605050000;3_3;3.0
60506;2_2;2.0
605060000;2_2;2.0
60507;1;1.0
605070000;1;1.0
60508;3_1;3.0
605080000;3_1;3.0
605090101;3_1;3.0
605090201;5;5.0
605090301;3_1;3.0
605090401;3_2;3.0
605090501;5;5.0
60510;1;1.0
605100000;1;1.0
60511;2_2;2.0
605110000;2_2;2.0
60512;1;1.0
605120000;1;1.0
60513;4;4.0
605130000;4;4.0
60514;1;1.0
605140000;1;1.0
60515;2_1;2.0
605150000;2_1;2.0
60516;1;1.0
605160000;1;1.0
60517;1;1.0
605170000;1;1.0
60518;1;1.0
605180000;1;1.0
60519;1;1.0
605190000;1;1.0
60520;2_1;2.0
605200000;2_1;2.0
60521;2_2;2.0
605210000;2_2;2.0
60522;2_1;2.0
605220000;2_1;2.0
60523;3_3;3.0
605230000;3_3;3.0
60524;5;5.0
605240000;5;5.0
60525;2_2;2.0
605250000;2_2;2.0
60526;3_1;3.0
605260000;3_1;3.0
60527;1;1.0
605270000;1;1.0
60528;1;1.0
605280000;1;1.0
60529;2_2;2.0
605290000;2_2;2.0
60530;2_1;2.0
605300000;2_1;2.0
60531;3_3;3.0
605310000;3_3;3.0
60532;1;1.0
605320000;1;1.0
60533;5;5.0
605330000;5;5.0
60534;3_3;3.0
605340000;3_3;3.0
60535;2_3;2.0
605350000;2_3;2.0
60536;1;1.0
605360000;1;1.0
60537;5;5.0
605370000;5;5.0
60538;2_2;2.0
605380000;2_2;2.0
60539;3_3;3.0
605390000;3_3;3.0
60540;3_3;3.0
605400000;3_3;3.0
60541;1;1.0
605410000;1;1.0
60542;3_3;3.0
605420000;3_3;3.0
60543;1;1.0
605430000;1;1.0
60544;1;1.0
605440000;1;1.0
60545;1;1.0
605450000;1;1.0
60546;1;1.0
605460000;1;1.0
60547;3_3;3.0
605470000;3_3;3.0
60548;2_3;2.0
605480000;2_3;2.0
60549;2_2;2.0
605490000;2_2;2.0
60550;1;1.0
605500000;1;1.0
60551;3_3;3.0
605510000;3_3;3.0
60552;3_2;3.0
605520000;3_2;3.0
60553;1;1.0
605530000;1;1.0
60554;2_1;2.0
605540000;2_1;2.0
60555;1;1.0
605550000;1;1.0
60556;2_2;2.0
605560000;2_2;2.0
60557;1;1.0
605570000;1;1.0
60558;1;1.0
605580000;1;1.0
60559;1;1.0
605590000;1;1.0
60560;2_3;2.0
605600000;2_3;2.0
60561;2_2;2.0
605610000;2_2;2.0
60562;3_1;3.0
605620000;3_1;3.0
60563;3_1;3.0
605630000;3_1;3.0
60564;2_1;2.0
605640000;2_1;2.0
60565;1;1.0
605650000;1;1.0
60566;1;1.0
605660000;1;1.0
60567;3_1;3.0
605670000;3_1;3.0
60568;1;1.0
605680000;1;1.0
60569;1;1.0
605690000;1;1.0
60570;3_1;3.0
605700000;3_1;3.0
60571;1;1.0
605710000;1;1.0
60572;2_1;2.0
605720000;2_1;2.0
60573;1;1.0
605730000;1;1.0
60574;2_2;2.0
605740000;2_2;2.0
60575;5;5.0
605750000;5;5.0
60576;3_3;3.0
605760000;3_3;3.0
60577;3_1;3.0
605770000;3_1;3.0
60578;2_2;2.0
605780000;2_2;2.0
60579;3_3;3.0
605790000;3_3;3.0
60581;8_1;8.0
605810000;8_1;8.0
60582;1;1.0
605820000;1;1.0
60583;3_3;3.0
605830000;3_3;3.0
60584;5;5.0
605840000;5;5.0
60585;2_2;2.0
605850000;2_2;2.0
60586;4;4.0
605860000;4;4.0
60587;3_1;3.0
605870000;3_1;3.0
60588;1;1.0
605880000;1;1.0
60589;8_2;8.0
605890000;8_2;8.0
60590;2_3;2.0
605900000;2_3;2.0
60591;3_3;3.0
605910000;3_3;3.0
60592;1;1.0
605920000;1;1.0
60593;1;1.0
605930000;1;1.0
60594;2_2;2.0
605940000;2_2;2.0
60595;2_1;2.0
605950000;2_1;2.0
60596;1;1.0
605960000;1;1.0
60597;2_3;2.0
605970000;2_3;2.0
60598;3_3;3.0
605980000;3_3;3.0
60599;1;1.0
605990000;1;1.0
60600;3_1;3.0
606000000;3_1;3.0
60601;3_3;3.0
606010000;3_3;3.0
60602;1;1.0
606020000;1;1.0
60603;2_2;2.0
606030000;2_2;2.0
60604;2_2;2.0
606040000;2_2;2.0
60605;2_2;2.0
606050000;2_2;2.0
60608;2_1;2.0
606080000;2_1;2.0
60609;3_3;3.0
606090000;3_3;3.0
60610;2_2;2.0
606100000;2_2;2.0
60611;2_3;2.0
606110000;2_3;2.0
606120101;8_2;8.0
606120201;5;5.0
606120301;3_1;3.0
606120401;5;5.0
606120501;3_2;3.0
606120601;3_2;3.0
606120701;3_2;3.0
60613;1;1.0
606130000;1;1.0
60614;2_2;2.0
606140000;2_2;2.0
60615;1;1.0
606150000;1;1.0
60616;5;5.0
606160000;5;5.0
60617;1;1.0
606170000;1;1.0
60618;2_2;2.0
606180000;2_2;2.0
60619;3_2;3.0
606190000;3_2;3.0
60620;3_1;3.0
606200000;3_1;3.0
60621;1;1.0
606210000;1;1.0
60622;1;1.0
606220000;1;1.0
60623;3_1;3.0
606230000;3_1;3.0
60624;1;1.0
606240000;1;1.0
60625;2_2;2.0
606250000;2_2;2.0
60626;2_1;2.0
606260000;2_1;2.0
60627;2_3;2.0
606270000;2_3;2.0
60628;3_2;3.0
606280000;3_2;3.0
60629;1;1.0
606290000;1;1.0
60630;1;1.0
606300000;1;1.0
60631;3_3;3.0
606310000;3_3;3.0
60632;3_1;3.0
606320000;3_1;3.0
60633;2_2;2.0
606330000;2_2;2.0
60634;2_1;2.0
606340000;2_1;2.0
60635;4;4.0
606350000;4;4.0
60636;5;5.0
606360000;5;5.0
60637;2_2;2.0
606370000;2_2;2.0
60638;1;1.0
606380000;1;1.0
60639;4;4.0
606390000;4;4.0
60640;2_1;2.0
606400000;2_1;2.0
60641;3_1;3.0
606410000;3_1;3.0
60642;2_3;2.0
606420000;2_3;2.0
60643;2_3;2.0
606430000;2_3;2.0
60644;5;5.0
606440000;5;5.0
60645;1;1.0
606450000;1;1.0
60646;3_1;3.0
606460000;3_1;3.0
60647;5;5.0
606470000;5;5.0
60648;2_2;2.0
606480000;2_2;2.0
60649;2_2;2.0
606490000;2_2;2.0
60650;1;1.0
606500000;1;1.0
60651;2_3;2.0
606510000;2_3;2.0
60652;1;1.0
606520000;1;1.0
60653;1;1.0
606530000;1;1.0
60654;3_3;3.0
606540000;3_3;3.0
60655;1;1.0
606550000;1;1.0
60656;2_1;2.0
606560000;2_1;2.0
60657;2_2;2.0
606570000;2_2;2.0
60658;1;1.0
606580000;1;1.0
60659;1;1.0
606590000;1;1.0
60660;1;1.0
606600000;1;1.0
60661;1;1.0
606610000;1;1.0
60662;1;1.0
606620000;1;1.0
60663;3_3;3.0
606630000;3_3;3.0
60664;2_2;2.0
606640000;2_2;2.0
60665;8_1;8.0
606650000;8_1;8.0
60666;3_3;3.0
606660000;3_3;3.0
60667;5;5.0
606670000;5;5.0
60668;3_3;3.0
606680000;3_3;3.0
60669;3_2;3.0
606690000;3_2;3.0
60670;4;4.0
606700000;4;4.0
60671;2_3;2.0
606710000;2_3;2.0
60672;1;1.0
606720000;1;1.0
60673;2_1;2.0
606730000;2_1;2.0
60674;3_3;3.0
606740000;3_3;3.0
60675;1;1.0
606750000;1;1.0
60676;2_3;2.0
606760000;2_3;2.0
60677;1;1.0
606770000;1;1.0
60678;3_2;3.0
606780000;3_2;3.0
60679;2_1;2.0
606790000;2_1;2.0
60680;3_3;3.0
606800000;3_3;3.0
60681;2_2;2.0
606810000;2_2;2.0
60682;1;1.0
606820000;1;1.0
60683;1;1.0
606830000;1;1.0
60684;5;5.0
606840000;5;5.0
60685;1;1.0
606850000;1;1.0
60686;5;5.0
606860000;5;5.0
60687;1;1.0
606870000;1;1.0
60688;2_1;2.0
606880000;2_1;2.0
60689;3_3;3.0
606890000;3_3;3.0
60690;1;1.0
606900000;1;1.0
60691;1;1.0
606910000;1;1.0
60692;2_2;2.0
606920000;2_2;2.0
60693;2_3;2.0
606930000;2_3;2.0
60694;2_1;2.0
606940000;2_1;2.0
60695;4;4.0
606950000;4;4.0
60697;2_1;2.0
606970000;2_1;2.0
60698;1;1.0
606980000;1;1.0
60699;2_1;2.0
606990000;2_1;2.0
60700;3_3;3.0
607000000;3_3;3.0
60701;2_3;2.0
607010000;2_3;2.0
60702;1;1.0
607020000;1;1.0
60703;3_2;3.0
607030000;3_2;3.0
610010101;8_2;8.0
610010102;5;5.0
610010103;5;5.0
610010201;4;4.0
610010202;4;4.0
610010203;5;5.0
610010301;3_2;3.0
610010302;3_2;3.0
610010303;4;4.0
610010304;3_2;3.0
610010401;4;4.0
610010402;4;4.0
610010403;4;4.0
610010404;5;5.0
61002;3_1;3.0
610020000;3_1;3.0
61003;2_1;2.0
610030000;2_1;2.0
61004;2_3;2.0
610040000;2_3;2.0
61005;2_1;2.0
610050000;2_1;2.0
610060101;5;5.0
610060102;8_1;8.0
610060103;4;4.0
610060104;4;4.0
610060105;4;4.0
610060201;4;4.0
610060202;4;4.0
610060203;4;4.0
610060204;2_2;2.0
61007;5;5.0
610070000;5;5.0
61008;3_1;3.0
610080000;3_1;3.0
61009;1;1.0
610090000;1;1.0
61010;1;1.0
610100000;1;1.0
61011;3_2;3.0
610110000;3_2;3.0
61012;1;1.0
610120000;1;1.0
61013;2_1;2.0
610130000;2_1;2.0
61014;1;1.0
610140000;1;1.0
61015;1;1.0
610150000;1;1.0
61016;1;1.0
610160000;1;1.0
61017;1;1.0
610170000;1;1.0
61018;1;1.0
610180000;1;1.0
61019;1;1.0
610190000;1;1.0
61020;2_1;2.0
610200000;2_1;2.0
61021;1;1.0
610210000;1;1.0
61023;1;1.0
610230000;1;1.0
61024;1;1.0
610240000;1;1.0
61025;1;1.0
610250000;1;1.0
61026;2_1;2.0
610260000;2_1;2.0
61027;2_1;2.0
610270000;2_1;2.0
61028;2_2;2.0
610280000;2_2;2.0
61029;2_3;2.0
610290000;2_3;2.0
61030;3_2;3.0
610300000;3_2;3.0
61031;2_2;2.0
610310000;2_2;2.0
61032;1;1.0
610320000;1;1.0
61033;1;1.0
610330000;1;1.0
61034;2_1;2.0
610340000;2_1;2.0
61035;1;1.0
610350000;1;1.0
61036;2_2;2.0
610360000;2_2;2.0
61037;2_1;2.0
610370000;2_1;2.0
61038;5;5.0
610380000;5;5.0
61039;2_1;2.0
610390000;2_1;2.0
61040;3_1;3.0
610400000;3_1;3.0
61041;1;1.0
610410000;1;1.0
61042;2_2;2.0
610420000;2_2;2.0
61043;2_3;2.0
610430000;2_3;2.0
61044;2_3;2.0
610440000;2_3;2.0
61045;1;1.0
610450000;1;1.0
61046;2_1;2.0
610460000;2_1;2.0
61047;2_1;2.0
610470000;2_1;2.0
61048;2_2;2.0
610480000;2_2;2.0
61049;1;1.0
610490000;1;1.0
61050;2_3;2.0
610500000;2_3;2.0
61051;2_3;2.0
610510000;2_3;2.0
61052;1;1.0
610520000;1;1.0
61053;2_1;2.0
610530000;2_1;2.0
61054;1;1.0
610540000;1;1.0
61055;2_3;2.0
610550000;2_3;2.0
61056;1;1.0
610560000;1;1.0
61057;2_3;2.0
610570000;2_3;2.0
61058;1;1.0
610580000;1;1.0
61059;2_1;2.0
610590000;2_1;2.0
61060;1;1.0
610600000;1;1.0
61061;3_1;3.0
610610000;3_1;3.0
61062;1;1.0
610620000;1;1.0
61063;5;5.0
610630000;5;5.0
61064;2_1;2.0
610640000;2_1;2.0
61065;1;1.0
610650000;1;1.0
61066;2_1;2.0
610660000;2_1;2.0
61067;2_1;2.0
610670000;2_1;2.0
61068;1;1.0
610680000;1;1.0
61069;1;1.0
610690000;1;1.0
61070;3_1;3.0
610700000;3_1;3.0
61071;2_2;2.0
610710000;2_2;2.0
61072;2_2;2.0
610720000;2_2;2.0
61073;2_3;2.0
610730000;2_3;2.0
61074;3_1;3.0
610740000;3_1;3.0
61075;3_1;3.0
610750000;3_1;3.0
61076;2_1;2.0
610760000;2_1;2.0
61077;3_2;3.0
610770000;3_2;3.0
61078;3_3;3.0
610780000;3_3;3.0
61079;3_1;3.0
610790000;3_1;3.0
61080;2_2;2.0
610800000;2_2;2.0
61081;2_3;2.0
610810000;2_3;2.0
61082;2_1;2.0
610820000;2_1;2.0
61083;2_3;2.0
610830000;2_3;2.0
61084;3_1;3.0
610840000;3_1;3.0
61085;2_1;2.0
610850000;2_1;2.0
61086;1;1.0
610860000;1;1.0
61087;2_1;2.0
610870000;2_1;2.0
61088;1;1.0
610880000;1;1.0
61089;1;1.0
610890000;1;1.0
61090;1;1.0
610900000;1;1.0
61091;2_3;2.0
610910000;2_3;2.0
61092;2_3;2.0
610920000;2_3;2.0
61093;3_1;3.0
610930000;3_1;3.0
61094;1;1.0
610940000;1;1.0
61095;1;1.0
610950000;1;1.0
61096;5;5.0
610960000;5;5.0
61097;2_3;2.0
610970000;2_3;2.0
61098;2_2;2.0
610980000;2_2;2.0
61099;1;1.0
610990000;1;1.0
61100;1;1.0
611000000;1;1.0
61101;1;1.0
611010000;1;1.0
61102;2_3;2.0
611020000;2_3;2.0
61103;2_1;2.0
611030000;2_1;2.0
61104;1;1.0
611040000;1;1.0
61105;1;1.0
611050000;1;1.0
61106;2_1;2.0
611060000;2_1;2.0
61107;3_1;3.0
611070000;3_1;3.0
61108;2_2;2.0
611080000;2_2;2.0
61109;1;1.0
611090000;1;1.0
61110;2_1;2.0
611100000;2_1;2.0
61111;3_3;3.0
611110000;3_3;3.0
61112;2_1;2.0
611120000;2_1;2.0
61113;1;1.0
611130000;1;1.0
61114;1;1.0
611140000;1;1.0
61115;1;1.0
611150000;1;1.0
61116;3_1;3.0
611160000;3_1;3.0
61117;5;5.0
611170000;5;5.0
61118;1;1.0
611180000;1;1.0
61120;1;1.0
611200000;1;1.0
61121;1;1.0
611210000;1;1.0
61122;2_2;2.0
611220000;2_2;2.0
61123;2_2;2.0
611230000;2_2;2.0
61124;1;1.0
611240000;1;1.0
61125;2_2;2.0
611250000;2_2;2.0
61126;2_1;2.0
611260000;2_1;2.0
61127;2_1;2.0
611270000;2_1;2.0
61128;2_1;2.0
611280000;2_1;2.0
61129;2_2;2.0
611290000;2_2;2.0
61130;2_2;2.0
611300000;2_2;2.0
61131;1;1.0
611310000;1;1.0
61133;2_3;2.0
611330000;2_3;2.0
61135;3_1;3.0
611350000;3_1;3.0
61136;2_1;2.0
611360000;2_1;2.0
61137;2_1;2.0
611370000;2_1;2.0
61138;2_2;2.0
611380000;2_2;2.0
61139;2_2;2.0
611390000;2_2;2.0
61140;2_3;2.0
611400000;2_3;2.0
61141;3_1;3.0
611410000;3_1;3.0
61142;2_1;2.0
611420000;2_1;2.0
61143;3_2;3.0
611430000;3_2;3.0
61144;1;1.0
611440000;1;1.0
61145;8_1;8.0
611450000;8_1;8.0
61146;1;1.0
611460000;1;1.0
61147;4;4.0
611470000;4;4.0
61148;1;1.0
611480000;1;1.0
61149;1;1.0
611490000;1;1.0
61150;2_3;2.0
611500000;2_3;2.0
61151;2_2;2.0
611510000;2_2;2.0
61152;2_1;2.0
611520000;2_1;2.0
61153;3_1;3.0
611530000;3_1;3.0
61154;2_1;2.0
611540000;2_1;2.0
61155;1;1.0
611550000;1;1.0
61156;2_3;2.0
611560000;2_3;2.0
61157;2_3;2.0
611570000;2_3;2.0
61158;2_1;2.0
611580000;2_1;2.0
61159;2_1;2.0
611590000;2_1;2.0
61160;1;1.0
611600000;1;1.0
61161;2_1;2.0
611610000;2_1;2.0
61162;2_1;2.0
611620000;2_1;2.0
61163;3_1;3.0
611630000;3_1;3.0
61164;1;1.0
611640000;1;1.0
61165;3_3;3.0
611650000;3_3;3.0
61166;2_1;2.0
611660000;2_1;2.0
61167;3_1;3.0
611670000;3_1;3.0
61168;8_1;8.0
611680000;8_1;8.0
611690101;8_2;8.0
611690102;8_1;8.0
611690201;5;5.0
611690202;4;4.0
611690203;3_2;3.0
611690301;4;4.0
611690302;3_1;3.0
61170;1;1.0
611700000;1;1.0
61171;2_1;2.0
611710000;2_1;2.0
61172;2_1;2.0
611720000;2_1;2.0
61173;3_1;3.0
611730000;3_1;3.0
61174;2_1;2.0
611740000;2_1;2.0
61175;1;1.0
611750000;1;1.0
61176;2_1;2.0
611760000;2_1;2.0
61177;1;1.0
611770000;1;1.0
61178;1;1.0
611780000;1;1.0
61179;2_1;2.0
611790000;2_1;2.0
61180;1;1.0
611800000;1;1.0
61181;8_1;8.0
611810000;8_1;8.0
61182;1;1.0
611820000;1;1.0
61183;1;1.0
611830000;1;1.0
61184;2_3;2.0
611840000;2_3;2.0
61185;2_1;2.0
611850000;2_1;2.0
61186;1;1.0
611860000;1;1.0
61187;2_1;2.0
611870000;2_1;2.0
61188;2_3;2.0
611880000;2_3;2.0
61189;2_1;2.0
611890000;2_1;2.0
61190;1;1.0
611900000;1;1.0
61191;2_3;2.0
611910000;2_3;2.0
61192;1;1.0
611920000;1;1.0
61193;2_3;2.0
611930000;2_3;2.0
61194;3_2;3.0
611940000;3_2;3.0
61195;2_3;2.0
611950000;2_3;2.0
61196;2_3;2.0
611960000;2_3;2.0
61197;1;1.0
611970000;1;1.0
61198;2_2;2.0
611980000;2_2;2.0
61199;2_1;2.0
611990000;2_1;2.0
61200;2_2;2.0
612000000;2_2;2.0
61201;2_3;2.0
612010000;2_3;2.0
61202;1;1.0
612020000;1;1.0
61203;3_1;3.0
612030000;3_1;3.0
61204;2_1;2.0
612040000;2_1;2.0
61205;1;1.0
612050000;1;1.0
61206;2_1;2.0
612060000;2_1;2.0
61207;2_3;2.0
612070000;2_3;2.0
61208;2_3;2.0
612080000;2_3;2.0
61209;2_3;2.0
612090000;2_3;2.0
61210;2_1;2.0
612100000;2_1;2.0
61211;2_3;2.0
612110000;2_3;2.0
61212;1;1.0
612120000;1;1.0
61213;3_1;3.0
612130000;3_1;3.0
61214;8_2;8.0
612140000;8_2;8.0
61215;2_1;2.0
612150000;2_1;2.0
61216;2_1;2.0
612160000;2_1;2.0
61217;2_1;2.0
612170000;2_1;2.0
61218;3_1;3.0
612180000;3_1;3.0
61219;1;1.0
612190000;1;1.0
61220;2_1;2.0
612200000;2_1;2.0
61221;3_3;3.0
612210000;3_3;3.0
61222;2_3;2.0
612220000;2_3;2.0
61223;1;1.0
612230000;1;1.0
61224;1;1.0
612240000;1;1.0
61225;1;1.0
612250000;1;1.0
61226;1;1.0
612260000;1;1.0
61227;2_1;2.0
612270000;2_1;2.0
61228;2_1;2.0
612280000;2_1;2.0
61229;2_2;2.0
612290000;2_2;2.0
61230;5;5.0
612300000;5;5.0
61231;2_1;2.0
612310000;2_1;2.0
61232;2_3;2.0
612320000;2_3;2.0
61233;1;1.0
612330000;1;1.0
61234;3_2;3.0
612340000;3_2;3.0
61235;2_3;2.0
612350000;2_3;2.0
61236;1;1.0
612360000;1;1.0
61237;2_3;2.0
612370000;2_3;2.0
61238;2_1;2.0
612380000;2_1;2.0
61239;2_2;2.0
612390000;2_2;2.0
61240;2_2;2.0
612400000;2_2;2.0
61241;1;1.0
612410000;1;1.0
61242;2_1;2.0
612420000;2_1;2.0
61243;2_2;2.0
612430000;2_2;2.0
61244;2_1;2.0
612440000;2_1;2.0
61245;2_1;2.0
612450000;2_1;2.0
61246;1;1.0
612460000;1;1.0
61247;2_1;2.0
612470000;2_1;2.0
61248;2_3;2.0
612480000;2_3;2.0
61249;1;1.0
612490000;1;1.0
61250;2_3;2.0
612500000;2_3;2.0
61251;2_1;2.0
612510000;2_1;2.0
61252;1;1.0
612520000;1;1.0
61253;1;1.0
612530000;1;1.0
61255;3_1;3.0
612550000;3_1;3.0
61256;2_2;2.0
612560000;2_2;2.0
61257;2_2;2.0
612570000;2_2;2.0
61258;5;5.0
612580000;5;5.0
61259;1;1.0
612590000;1;1.0
61260;2_3;2.0
612600000;2_3;2.0
61261;2_1;2.0
612610000;2_1;2.0
61262;2_1;2.0
612620000;2_1;2.0
61263;1;1.0
612630000;1;1.0
61264;1;1.0
612640000;1;1.0
61265;2_1;2.0
612650000;2_1;2.0
61266;1;1.0
612660000;1;1.0
61267;2_1;2.0
612670000;2_1;2.0
61268;1;1.0
612680000;1;1.0
61269;2_3;2.0
612690000;2_3;2.0
61270;2_1;2.0
612700000;2_1;2.0
61271;2_1;2.0
612710000;2_1;2.0
61272;1;1.0
612720000;1;1.0
61273;2_1;2.0
612730000;2_1;2.0
61274;1;1.0
612740000;1;1.0
61275;3_1;3.0
612750000;3_1;3.0
61276;2_1;2.0
612760000;2_1;2.0
61277;1;1.0
612770000;1;1.0
61278;2_3;2.0
612780000;2_3;2.0
61279;3_3;3.0
612790000;3_3;3.0
61280;2_1;2.0
612800000;2_1;2.0
61281;1;1.0
612810000;1;1.0
61282;2_1;2.0
612820000;2_1;2.0
61283;1;1.0
612830000;1;1.0
61284;2_1;2.0
612840000;2_1;2.0
61285;2_3;2.0
612850000;2_3;2.0
61286;1;1.0
612860000;1;1.0
61287;1;1.0
612870000;1;1.0
61288;2_1;2.0
612880000;2_1;2.0
61289;2_1;2.0
612890000;2_1;2.0
61290;2_1;2.0
612900000;2_1;2.0
61291;2_1;2.0
612910000;2_1;2.0
61292;2_3;2.0
612920000;2_3;2.0
61293;8_1;8.0
612930000;8_1;8.0
61294;3_1;3.0
612940000;3_1;3.0
61295;1;1.0
612950000;1;1.0
61296;2_1;2.0
612960000;2_1;2.0
61297;3_1;3.0
612970000;3_1;3.0
61298;3_2;3.0
612980000;3_2;3.0
61299;2_1;2.0
612990000;2_1;2.0
61300;2_3;2.0
613000000;2_3;2.0
61301;2_2;2.0
613010000;2_2;2.0
61302;2_1;2.0
613020000;2_1;2.0
61303;2_3;2.0
613030000;2_3;2.0
61304;2_1;2.0
613040000;2_1;2.0
61305;2_3;2.0
613050000;2_3;2.0
61306;1;1.0
613060000;1;1.0
61307;1;1.0
613070000;1;1.0
61308;1;1.0
613080000;1;1.0
61309;2_3;2.0
613090000;2_3;2.0
61310;3_1;3.0
613100000;3_1;3.0
61311;2_1;2.0
613110000;2_1;2.0
61313;1;1.0
613130000;1;1.0
61314;3_1;3.0
613140000;3_1;3.0
61315;2_1;2.0
613150000;2_1;2.0
61316;2_1;2.0
613160000;2_1;2.0
61317;3_1;3.0
613170000;3_1;3.0
61318;1;1.0
613180000;1;1.0
61319;2_2;2.0
613190000;2_2;2.0
61320;1;1.0
613200000;1;1.0
61321;3_3;3.0
613210000;3_3;3.0
61322;2_2;2.0
613220000;2_2;2.0
61323;1;1.0
613230000;1;1.0
61324;3_1;3.0
613240000;3_1;3.0
61325;2_3;2.0
613250000;2_3;2.0
61326;3_2;3.0
613260000;3_2;3.0
61327;2_1;2.0
613270000;2_1;2.0
61328;2_1;2.0
613280000;2_1;2.0
61329;2_3;2.0
613290000;2_3;2.0
61330;2_1;2.0
613300000;2_1;2.0
61331;2_1;2.0
613310000;2_1;2.0
61332;2_1;2.0
613320000;2_1;2.0
61333;2_2;2.0
613330000;2_2;2.0
61335;2_1;2.0
613350000;2_1;2.0
61336;2_1;2.0
613360000;2_1;2.0
61337;2_3;2.0
613370000;2_3;2.0
61338;2_1;2.0
613380000;2_1;2.0
61339;3_1;3.0
613390000;3_1;3.0
61340;2_1;2.0
613400000;2_1;2.0
61341;2_3;2.0
613410000;2_3;2.0
61342;2_3;2.0
613420000;2_3;2.0
61343;2_3;2.0
613430000;2_3;2.0
61344;3_1;3.0
613440000;3_1;3.0
61345;3_1;3.0
613450000;3_1;3.0
61346;1;1.0
613460000;1;1.0
61347;2_2;2.0
613470000;2_2;2.0
61348;2_2;2.0
613480000;2_2;2.0
61349;1;1.0
613490000;1;1.0
61350;2_1;2.0
613500000;2_1;2.0
61351;1;1.0
613510000;1;1.0
61352;2_1;2.0
613520000;2_1;2.0
61353;1;1.0
613530000;1;1.0
61354;2_1;2.0
613540000;2_1;2.0
61355;1;1.0
613550000;1;1.0
61356;1;1.0
613560000;1;1.0
61357;2_1;2.0
613570000;2_1;2.0
61358;2_2;2.0
613580000;2_2;2.0
61359;1;1.0
613590000;1;1.0
61360;2_2;2.0
613600000;2_2;2.0
61361;2_1;2.0
613610000;2_1;2.0
61362;3_1;3.0
613620000;3_1;3.0
61363;2_1;2.0
613630000;2_1;2.0
61364;2_1;2.0
613640000;2_1;2.0
61365;2_1;2.0
613650000;2_1;2.0
61366;2_1;2.0
613660000;2_1;2.0
61367;2_1;2.0
613670000;2_1;2.0
61368;1;1.0
613680000;1;1.0
61369;2_3;2.0
