codgeo;P10_POP0610;P10_POP1117;P10_POP1824;P10_POP2539;P10_POP4054;P10_POP5564;P10_POP6579;P10_POP80P
1369;54.822799;91.70359;49.815934;112.452145;241.711678;158.097179;97.638313;27.909788
1370;75.604253;121.974861;187.498547;456.649686;304.425169;165.313344;165.122421;160.517425
1371;105.303258;153.904762;101.253133;230.857143;318.947368;119.478697;67.839599;17.213033
1372;43.640329;50.645554;27.420307;77.273195;92.524483;55.921391;49.820876;15.251288
1373;68.0;98.0;75.0;208.0;275.0;115.0;114.0;38.0
1374;118.154633;162.46262;61.18722;315.430671;372.398083;235.254313;169.847284;81.23131
1375;59.910026;86.311054;40.616967;148.251928;204.100257;83.264781;72.095116;26.401028
1376;259.135815;366.191924;363.190351;707.370739;826.433141;418.218668;441.228631;198.081279
1378;208.902334;257.759351;140.294607;517.479589;585.047804;267.996949;220.179443;56.094216
1379;57.0;64.0;45.0;147.0;152.0;81.0;75.0;23.0
1380;53.0;88.0;37.0;79.0;154.0;83.0;108.0;60.0
1381;84.139483;112.845894;34.645669;186.096738;197.975253;97.007874;66.32171;16.827897
1382;26.347826;28.374582;15.200669;46.615385;88.16388;44.588629;26.347826;4.053512
1383;136.925491;154.559834;94.395604;298.560571;347.384696;190.419545;121.291394;63.276174
1384;130.594846;179.263474;163.443587;412.303589;399.822048;222.071842;284.765264;180.050171
1385;66.363057;103.872611;55.783439;140.420382;225.057325;117.33758;104.834395;27.89172
1386;65.0;88.0;87.0;210.0;245.0;119.0;114.0;45.0
1387;14.0;6.0;7.0;31.0;32.0;17.0;14.0;8.0
1388;33.596655;65.326828;47.595261;160.517349;158.650869;152.176811;164.71931;165.090089
1389;131.451051;201.834291;144.90667;314.654484;414.019058;216.324958;181.397824;126.469947
1390;57.523346;76.687166;72.624707;219.71403;216.948851;78.739653;82.72771;69.264311
1391;16.70488;21.618081;9.8264;45.201441;47.166721;62.905995;43.236161;24.566001
1392;66.035036;84.90219;39.830657;155.129927;179.237956;55.553285;47.167883;10.481752
1393;45.259117;45.259117;29.166987;102.587332;122.702495;57.328215;48.276392;15.086372
1396;53.152885;74.213462;81.233654;226.651923;189.545192;134.386538;151.435577;42.121154
1397;81.620777;128.403418;62.708646;185.139812;277.709717;166.22768;82.624668;15.926005
1398;96.253636;136.938163;71.445998;238.153327;293.722436;127.015108;105.517781;28.77686
1399;105.753121;162.84109;107.624858;309.772418;422.076617;195.596481;179.68672;29.011918
1400;8.808511;10.765957;3.914894;23.489362;34.255319;20.553191;20.553191;9.787234
1401;178.0;157.0;86.0;475.0;457.0;216.0;175.0;24.0
1402;42.316265;47.353916;35.263554;140.046687;127.956325;80.60241;86.64759;50.376506
1403;89.0;118.0;65.0;220.0;248.0;126.0;158.0;50.0
1404;5.712;3.808;5.712;23.8;27.608;25.704;17.136;4.76
1405;135.532481;122.577464;74.749713;271.083429;219.275674;145.51019;88.695114;17.937715
1406;7.179487;13.333333;6.153846;26.666667;33.846154;22.564103;25.641026;14.358974
1407;61.607595;77.506329;56.639241;238.481013;181.841772;102.348101;89.43038;49.683544
1408;54.496951;60.442073;47.560976;124.847561;138.719512;82.240854;59.45122;27.743902
1409;3.0;15.0;0.0;17.0;30.0;14.0;35.0;9.0
1410;22.370821;38.905775;14.589666;69.057751;73.920973;41.823708;12.644377;13.617021
1411;19.847909;20.840304;11.908745;53.589354;47.634981;34.73384;35.726236;13.893536
1412;44.005396;60.379496;30.701439;93.127698;147.366906;66.519784;64.473022;15.350719
1413;5.27027;6.324324;4.216216;9.486486;18.972973;12.648649;10.540541;7.378378
1414;12.103004;22.188841;7.060086;33.283262;51.437768;34.291845;51.437768;10.085837
1415;19.0;23.0;23.0;97.0;103.0;55.0;51.0;20.0
1416;55.795257;84.200115;79.127819;191.732793;202.891844;143.831064;160.928774;112.219922
1417;14.492013;25.878594;17.597444;61.073482;62.108626;42.440895;51.757188;20.702875
1418;69.566121;148.476944;74.757622;136.017341;290.724087;145.362044;92.592288;33.59273
1419;432.65523;544.841893;260.258238;1088.718214;1355.997411;569.405843;379.614944;85.693652
1420;87.0;110.0;148.0;295.0;237.0;144.0;208.0;215.0
1421;39.112069;59.16954;40.114943;130.373563;177.508621;99.284483;72.206897;30.086207
1422;111.426513;154.98415;64.829971;301.864553;330.227666;166.126801;122.569164;36.466859
1423;48.243413;83.943538;67.540778;120.608532;222.884567;89.732748;69.470514;14.473024
1424;116.0;253.0;135.0;222.0;474.0;192.0;144.0;20.0
1425;23.92053;29.900662;15.94702;53.821192;60.798013;45.847682;45.847682;5.980132
1426;154.0;192.0;120.0;455.0;480.0;290.0;231.0;82.0
1427;471.937284;648.1452830000001;627.602954;1461.33963;1397.9874220000002;716.434096;527.010984;285.47881800000005
1428;8.0;4.0;4.0;18.0;12.0;17.0;12.0;3.0
1429;50.551667;67.058333;36.108333;129.99;136.18;81.501667;49.52;12.38
1430;39.0;41.0;24.0;118.0;118.0;74.0;43.0;16.0
1431;84.92287;120.569507;67.099552;237.993722;266.301345;131.053812;130.005381;42.98565
1432;21.0;9.0;9.0;50.0;50.0;43.0;38.0;13.0
1433;19.0;25.0;17.0;83.0;62.0;24.0;19.0;4.0
1434;25.075529;45.135952;13.039275;47.141994;83.250755;44.132931;44.132931;10.030211
1435;191.923408;265.819052;129.317377;429.005266;527.532791;242.213499;143.685974;22.579225
1436;27.84121;52.699433;21.875236;113.353497;139.206049;64.63138;41.761815;23.863894
1437;16.723618;16.723618;4.180905;43.899497;39.718593;30.311558;33.447236;8.361809
1439;1.838384;6.434343;2.757576;22.979798;13.787879;18.383838;5.515152;6.434343
1441;51.746706;81.171303;24.351391;147.122987;148.137628;89.288433;54.79063;30.439239
1442;27.0;21.0;14.0;64.0;81.0;47.0;63.0;34.0
1443;278.644342;438.040825;418.555334;745.644394;973.610162;533.607639;506.461863;264.211113
1444;72.838283;72.838283;72.838283;256.42191;251.343372;161.064937;98.485566;51.294566
1445;42.200318;58.27663;40.190779;158.753577;129.615262;63.300477;41.195548;20.09539
1446;142.08204;154.348115;97.10643;308.696231;298.474501;130.838137;82.796009;36.798226
1447;62.10965;110.19454;89.15048;216.382006;246.435063;153.256747;152.228682;92.090736
1448;22.396122;39.459834;19.196676;88.518006;99.182825;36.260388;29.861496;14.930748
1449;63.528024;80.402655;37.719764;109.188791;179.665192;101.247788;35.734513;21.837758
1450;256.275204;308.717158;198.955926;602.837134;716.657768;378.480272;279.958345;80.963563
1451;388.404778;605.842952;419.82885799999997;987.117714;1356.729072;802.339771;780.323347;254.620508
1452;91.119537;97.403643;94.072611;237.512453;230.56692;129.871524;124.634769;55.509603
1453;13.102239;28.220207;20.092285;46.248008;78.467171;43.297546;46.313014;20.157291
1454;66.679036;88.221494;44.979662;173.182426;199.990681;92.167904;93.350651;24.619952
1456;1.013699;10.136986;0.0;4.054795;19.260274;19.260274;11.150685;6.082192
1457;212.019661;278.766592;175.411987;479.844209;519.726817;356.930527;380.56064;156.070028
2001;38.0;56.0;35.0;108.0;101.0;60.0;63.0;25.0
2002;54.065789;48.273026;31.860197;100.407895;131.302632;66.616776;75.305921;20.274671
2003;75.633974;80.482305;55.270981;167.752275;203.629929;142.54095;112.481294;31.029323
2004;15.0;23.0;11.0;31.0;55.0;21.0;23.0;15.0
2005;24.86514;39.073791;18.648855;63.938931;80.811705;59.498728;26.641221;7.992366
2006;20.855172;29.793103;18.868966;45.682759;72.496552;44.689655;28.8;8.937931
2007;6.938053;9.911504;4.955752;20.814159;29.734513;12.884956;17.840708;2.973451
2008;20.023256;22.883721;15.255814;75.325581;49.581395;31.465116;19.069767;14.302326
2009;37.59798;40.646465;39.630303;92.470707;105.680808;93.486869;36.581818;22.355556
2010;18.409091;20.454545;14.318182;27.613636;47.045455;20.454545;12.272727;0.0
2011;75.80672;107.725339;91.657602;201.486282;236.397271;181.537145;111.715166;42.890644
2012;1.016129;2.032258;4.064516;19.306452;17.274194;8.129032;3.048387;3.048387
2013;30.706161;37.63981;23.772512;92.118483;95.090047;45.563981;37.63981;16.838863
2014;60.0;66.0;33.0;141.0;160.0;120.0;63.0;19.0
2015;2.844156;6.636364;6.636364;12.324675;18.012987;11.376623;6.636364;0.948052
2016;20.327869;14.229508;9.147541;37.606557;41.672131;31.508197;17.278689;4.065574
2017;25.47651;25.47651;17.637584;62.711409;57.812081;32.33557;26.456376;13.718121
2018;118.746096;180.613809;128.729468;300.371899;400.163243;252.47196;270.421781;102.780234
2019;21.829016;29.766839;29.766839;62.510363;73.42487;71.440415;52.588083;14.88342
2020;39.0;39.0;30.0;74.0;99.0;75.0;52.0;30.0
2021;6.141176;10.235294;3.070588;10.235294;20.470588;8.188235;18.423529;5.117647
2022;22.690821;61.884058;25.785024;74.26087;91.794686;58.789855;44.350242;17.533816
2023;7.84;10.78;6.86;14.7;34.3;10.78;7.84;0.0
2024;1.886792;2.830189;1.886792;10.377358;9.433962;5.660377;10.377358;2.830189
2025;29.916667;33.905556;36.897222;71.8;71.8;53.85;32.908333;6.980556
2026;9.533679;18.11399;9.533679;30.507772;50.528497;20.974093;15.253886;9.533679
2027;15.054745;40.145985;11.040146;47.171533;68.248175;31.113139;31.113139;14.051095
2028;173.103398;225.122999;176.210424;434.97821;596.406327;307.780205;326.839613;98.097722
2029;30.445013;43.212276;27.498721;71.693095;102.138107;52.051151;25.534527;9.820972
2030;28.087248;37.449664;12.483221;46.812081;65.536913;37.449664;49.932886;13.52349
2031;49.84236;55.945506;47.807978;117.994159;130.200451;86.444267;120.011571;34.567525
2032;16.200837;22.276151;23.288703;41.514644;52.65272;29.364017;19.238494;15.188285
2033;9.91453;3.965812;11.897436;22.803419;23.794872;16.854701;14.871795;3.965812
2034;8.826923;11.769231;4.903846;18.634615;20.596154;19.615385;5.884615;2.942308
2035;25.980392;23.901961;19.745098;50.921569;53.0;23.901961;31.176471;10.392157
2036;7.241379;12.413793;3.103448;18.62069;20.689655;4.137931;7.241379;7.241379
2037;93.85438;123.807906;82.872952;244.620459;270.583244;188.707212;135.789316;26.958173
2038;8.0;5.0;3.0;13.0;6.0;11.0;18.0;4.0
2039;8.250598;30.620512;16.181965;28.877094;36.096368;13.407222;14.438547;16.501197
2040;13.211957;18.293478;9.146739;33.538043;46.75;15.244565;25.407609;12.195652
2041;62.711332;75.626316;43.816133;133.357507;186.068095;136.317268;93.536614;41.790695
2042;21.498806;26.384898;30.293772;62.541981;86.016718;75.245821;41.043175;15.635495
2043;7.097222;8.111111;4.055556;10.138889;22.305556;10.138889;4.055556;3.041667
2044;1.0;3.0;4.0;3.0;5.0;7.0;2.0;2.0
2046;42.651724;50.775862;27.418966;125.924138;135.063793;69.055172;64.993103;15.232759
2047;8.305344;21.801527;9.343511;22.839695;38.412214;17.648855;11.419847;3.114504
2048;3.898305;11.694915;6.822034;30.211864;21.440678;18.516949;6.822034;5.847458
2049;45.95339;54.122881;44.932203;125.605932;159.305085;105.182203;108.245763;20.423729
2050;25.0;23.0;25.0;56.0;55.0;41.0;43.0;13.0
2051;21.882386;26.855656;18.898424;59.679235;85.540236;65.651801;54.733821;24.908132
2052;10.755556;13.688889;4.888889;26.4;33.244444;14.666667;8.8;6.844444
2053;17.587786;28.580153;12.091603;46.167939;63.755725;43.969466;39.572519;17.587786
2054;43.336207;48.260776;23.637931;83.717672;107.355603;49.24569;46.290948;15.758621
2055;4.94898;9.897959;6.928571;11.877551;18.806122;16.826531;18.806122;4.94898
2056;11.364706;13.258824;3.788235;47.352941;27.464706;16.1;13.258824;11.364706
2057;124.639797;152.224015;105.228681;255.40942;302.404754;170.537229;187.333092;115.124157
2058;66.423969;78.686856;50.073454;162.483247;153.286082;89.927835;70.511598;38.832474
2059;148.146733;216.29423;212.356132;457.279583;548.180357;399.008535;325.922813;126.418546
2060;14.050542;32.115523;19.068592;46.166065;68.245487;36.129964;41.148014;8.028881
2061;20.20605;40.412101;11.119708;62.663119;57.608706;29.315595;22.239417;5.054413
2062;6.798561;16.510791;4.856115;23.309353;31.079137;16.510791;13.597122;6.798561
2063;32.0;42.0;16.0;75.0;80.0;55.0;47.0;12.0
2064;196.756131;285.095619;299.149628;619.38027;768.955084;533.236236;575.92281;372.620783
2065;43.067717;79.124409;35.055118;116.182677;147.231496;88.138583;63.099213;19.029921
2066;13.123223;15.14218;13.123223;38.36019;55.521327;28.265403;23.218009;6.056872
2067;11.0;19.0;12.0;44.0;47.0;30.0;24.0;12.0
2068;8.081264;4.040632;2.020316;28.261287;11.111738;16.162528;15.15237;1.010158
2069;9.219512;7.170732;7.170732;27.658537;19.463415;20.487805;20.487805;1.02439
2070;29.0;48.0;22.0;82.0;102.0;59.0;53.0;27.0
2071;45.334405;58.146302;33.508039;115.307074;132.061093;101.509646;60.117363;22.667203
2072;12.712707;10.756906;8.801105;41.071823;40.093923;17.60221;21.513812;4.889503
2073;29.459828;46.153731;45.096342;120.937947;127.811907;71.989023;55.973674;24.549857
2074;44.778134;70.242031;33.612344;131.374547;128.318879;87.595806;47.872127;16.296894
2075;8.230769;23.663462;14.403846;33.951923;54.528846;27.778846;19.548077;11.317308
2076;19.914894;14.382979;6.638298;43.148936;29.87234;11.06383;3.319149;3.319149
2077;34.306931;41.168317;27.445545;82.336634;84.29703;51.950495;41.168317;13.722772
2078;12.434893;19.749096;10.356041;42.540029;27.025078;18.709669;13.512539;4.157704
2079;7.746835;9.683544;14.525316;16.462025;31.955696;20.335443;36.797468;10.651899
2080;25.0;43.0;30.0;50.0;105.0;49.0;38.0;10.0
2081;31.566715;47.801025;24.291383;73.836139;109.659904;44.458032;42.389589;8.117155
2082;7.557522;11.876106;7.557522;22.672566;34.548673;12.955752;11.876106;4.318584
2083;64.909902;60.915447;53.92515;121.830894;158.779608;106.852461;76.893269;30.95703
2084;21.915385;23.907692;12.95;59.769231;63.753846;27.892308;13.946154;10.957692
2085;92.265306;109.040816;57.316327;202.704082;240.44898;82.479592;82.479592;13.979592
2086;81.682451;89.780122;59.51716;191.647064;240.08617;147.279751;114.999258;28.245432
2087;1.034483;2.068966;0.0;9.310345;3.103448;8.275862;3.103448;0.0
2088;4.112676;4.112676;5.140845;14.394366;16.450704;12.338028;9.253521;2.056338
2089;67.869882;72.787989;73.771611;176.068244;221.314832;180.00273;181.969973;51.148317
2090;21.0;27.0;14.0;34.0;53.0;21.0;24.0;6.0
2091;2.967391;6.923913;9.891304;11.869565;17.804348;14.836957;17.804348;2.967391
2093;98.579792;117.063503;81.122954;218.697201;248.503226;169.434017;169.434017;66.746734
2094;22.514512;35.240106;23.493404;75.37467;76.353562;70.480211;31.324538;7.831135
2095;450.438812;572.737849;581.621194;941.185333;1142.890222;727.269782;692.893124;379.218437
2096;10.707447;11.680851;9.734043;37.962766;44.776596;24.335106;16.547872;5.840426
2097;14.76378;13.779528;18.700787;49.212598;62.992126;34.448819;22.637795;8.858268
2098;29.892308;53.6;29.892308;49.476923;113.384615;58.753846;35.046154;18.553846
2099;15.58177;23.892048;11.426632;47.784096;64.367817;21.814479;14.542986;11.426632
2100;9.204545;14.318182;14.318182;31.704545;26.590909;13.295455;9.204545;3.068182
2101;13.932367;18.908213;6.966184;41.797101;37.816425;33.835749;21.89372;16.917874
2102;13.989635;16.787562;12.12435;38.238335;32.709873;21.450773;18.652846;7.461138
2103;85.258621;102.112069;102.112069;198.275862;242.887931;221.077586;145.732759;76.336207
2104;8.828571;11.771429;2.942857;11.771429;30.409524;13.733333;16.67619;2.942857
2105;12.0;24.0;16.0;34.0;55.0;22.0;18.0;8.0
2106;58.959156;65.999056;45.759345;126.291679;117.038326;89.088778;80.446524;106.178054
2107;7.000651;9.000837;5.000465;18.999651;23.000023;8.996604;11.001023;3.000279
2108;8.142857;16.285714;0.0;15.380952;30.761905;20.809524;15.380952;9.952381
2109;35.715415;58.533597;29.762846;84.328063;105.162055;71.43083;67.462451;18.849802
2110;134.512158;181.930112;131.609017;388.053059;414.18132;248.786641;247.976558;219.473035
2111;42.306438;62.612664;52.445627;128.252224;139.457116;102.881565;76.035631;24.933238
2112;48.920968;73.880645;37.93871;109.822581;136.779032;72.882258;73.880645;25.958065
2114;66.068875;119.124184;80.083485;190.863314;281.291497;206.880011;170.507308;115.089492
2115;25.810185;20.648148;4.12963;48.523148;40.263889;26.842593;29.939815;8.259259
2116;8.424242;6.318182;10.530303;15.795455;32.643939;23.166667;28.431818;9.477273
2117;8.101266;9.113924;1.012658;15.189873;22.278481;14.177215;3.037975;2.025316
2118;6.942149;8.92562;13.884298;15.867769;30.743802;16.859504;16.859504;2.975207
2119;36.0;31.0;18.0;66.0;88.0;37.0;28.0;17.0
2120;14.0;19.0;10.0;38.0;38.0;34.0;22.0;6.0
2121;19.81323;27.11284;19.81323;50.054475;64.653696;28.155642;20.856031;12.513619
2122;1.0;5.0;3.0;11.0;13.0;13.0;3.0;2.0
2123;17.020134;28.721477;13.828859;58.506711;64.889262;46.805369;38.295302;24.466443
2124;39.9375;45.928125;38.939063;117.815625;129.796875;104.835938;76.879688;43.93125
2125;26.0;25.0;16.0;37.0;51.0;18.0;24.0;8.0
2126;38.118345;36.087473;38.149614;91.70275;88.640808;81.423313;87.609737;38.149614
2127;13.865385;16.836538;17.826923;36.644231;43.576923;19.807692;29.711538;8.913462
2128;98.0;138.0;134.0;249.0;336.0;230.0;201.0;79.0
2129;0.0;0.0;0.0;4.75;5.7;3.8;2.85;0.0
2130;5.18617;22.819149;10.37234;24.893617;44.601064;43.56383;19.707447;13.484043
2131;154.125801;212.793041;136.232835;304.318278;466.393444;252.567441;251.573081;65.62776
2132;10.164835;12.197802;5.082418;51.840659;35.576923;24.395604;13.214286;4.065934
2133;23.771429;44.571429;28.72381;72.304762;98.057143;35.657143;62.4;13.866667
2134;65.668571;86.884571;49.504;137.398857;199.026286;106.08;122.244571;41.421714
2135;83.951533;91.946917;95.944609;197.885757;252.854022;151.961301;134.069692;76.446176
2136;11.0;11.0;9.0;17.0;38.0;24.0;12.0;9.0
2137;13.664;11.712;3.904;28.304;28.304;7.808;14.64;2.928
2138;16.0;9.0;10.0;37.0;43.0;36.0;18.0;2.0
2139;26.495327;24.53271;32.383178;80.46729;88.317757;91.261682;36.308411;11.775701
2140;39.641256;53.515695;24.775785;74.327354;89.192825;67.390135;46.578475;18.829596
2141;81.911312;146.41647;172.424693;265.355461;363.268259;280.965219;256.497773;173.532761
2142;24.679487;24.679487;9.871795;48.371795;48.371795;31.589744;17.769231;8.884615
2143;11.877551;15.836735;11.877551;36.622449;40.581633;22.765306;22.765306;9.897959
2144;11.507692;9.415385;5.230769;33.476923;30.338462;13.6;6.276923;8.369231
2145;54.0;46.0;39.0;97.0;146.0;78.0;50.0;12.0
2146;1.947368;4.868421;3.894737;9.736842;17.526316;6.815789;15.578947;2.921053
2147;9.0;14.0;2.0;25.0;21.0;15.0;10.0;5.0
2148;22.087948;27.105165;17.06796;54.20756;60.237087;28.111934;26.103938;6.023986
2149;6.0;4.0;2.0;12.0;16.0;5.0;5.0;1.0
2150;4.0;8.0;5.0;10.0;16.0;10.0;7.0;5.0
2151;5.087719;8.140351;14.245614;17.298246;35.614035;9.157895;18.315789;3.052632
2152;3.067416;6.134831;10.224719;15.337079;18.404494;17.382022;7.157303;1.022472
2153;38.0;37.0;30.0;97.0;102.0;81.0;35.0;16.0
2154;16.945687;25.916933;17.942492;61.801917;70.773163;52.830671;29.904153;7.974441
2155;14.227027;12.194595;12.194595;29.47027;48.778378;20.324324;26.421622;10.162162
2156;17.470339;10.114407;10.114407;50.572034;45.055085;31.262712;20.228814;12.872881
2157;40.0;53.0;40.0;98.0;163.0;130.0;131.0;23.0
2158;24.375;29.453125;10.15625;66.015625;51.796875;28.4375;22.34375;4.0625
2159;21.0;23.0;27.0;41.0;69.0;35.0;39.0;23.0
2160;37.704762;43.819048;33.628571;90.695238;98.847619;76.428571;67.257143;33.628571
2161;11.0;17.0;14.0;31.0;46.0;18.0;34.0;7.0
2162;26.0;28.0;19.0;55.0;68.0;19.0;17.0;9.0
2163;192.51722;237.052619;222.137135;523.659533;547.318975;344.682801;261.297332;168.580929
2164;25.0;35.0;23.0;55.0;63.0;54.0;35.0;11.0
2165;104.818377;153.208031;96.413367;289.272783;296.986763;252.994841;244.57349;98.778862
