codgeo;CLUSTER
2493;9.0
24930000;9.0
2494;8.0
24940000;8.0
2495;9.0
24950000;9.0
2496;6.0
24960000;6.0
2497;9.0
24970000;9.0
2498;9.0
24980000;9.0
2499;6.0
24990000;6.0
2500;6.0
25000000;6.0
2501;8.0
25010000;8.0
2502;10.0
25020000;10.0
2503;9.0
25030000;9.0
2504;9.0
25040000;9.0
2505;8.0
25050000;8.0
2506;8.0
25060000;8.0
2507;9.0
25070000;9.0
2508;8.0
25080000;8.0
2509;6.0
25090000;6.0
2510;8.0
25100000;8.0
2511;6.0
25110000;6.0
2512;6.0
25120000;6.0
2513;8.0
25130000;8.0
2514;9.0
25140000;9.0
2515;6.0
25150000;6.0
2516;6.0
25160000;6.0
2517;9.0
25170000;9.0
2518;6.0
25180000;6.0
2519;8.0
25190000;8.0
2520;6.0
25200000;6.0
2521;6.0
25210000;6.0
2522;6.0
25220000;6.0
2523;6.0
25230000;6.0
2524;6.0
25240000;6.0
2525;8.0
25250000;8.0
2526;6.0
25260000;6.0
2527;9.0
25270000;9.0
2528;9.0
25280000;9.0
2529;9.0
25290000;9.0
2530;6.0
25300000;6.0
2531;9.0
25310000;9.0
2532;9.0
25320000;9.0
2533;9.0
25330000;9.0
2534;10.0
25340000;10.0
2535;9.0
25350000;9.0
2536;9.0
25360000;9.0
2537;9.0
25370000;9.0
2538;7.0
25380000;7.0
2539;6.0
25390000;6.0
2540;6.0
25400000;6.0
2541;9.0
25410000;9.0
2542;6.0
25420000;6.0
2543;10.0
25430000;10.0
2544;10.0
25440000;10.0
2545;9.0
25450000;9.0
2546;6.0
25460000;6.0
2547;8.0
25470000;8.0
2548;9.0
25480000;9.0
2549;6.0
25490000;6.0
2550;8.0
25500000;8.0
2551;6.0
25510000;6.0
2552;6.0
25520000;6.0
2553;10.0
25530000;10.0
2554;8.0
25540000;8.0
2555;10.0
25550000;10.0
2556;8.0
25560000;8.0
2557;6.0
25570000;6.0
2558;10.0
25580000;10.0
2559;9.0
25590000;9.0
2560;9.0
25600000;9.0
2561;6.0
25610000;6.0
2562;9.0
25620000;9.0
2563;9.0
25630000;9.0
2564;6.0
25640000;6.0
2565;6.0
25650000;6.0
2566;9.0
25660000;9.0
2567;6.0
25670000;6.0
2568;8.0
25680000;8.0
2569;9.0
25690000;9.0
2570;6.0
25700000;6.0
2571;9.0
25710000;9.0
2572;6.0
25720000;6.0
2573;6.0
25730000;6.0
2574;9.0
25740000;9.0
2575;10.0
25750000;10.0
2576;6.0
25760000;6.0
2577;6.0
25770000;6.0
2578;9.0
25780000;9.0
2579;6.0
25790000;6.0
2580;10.0
25800000;10.0
2581;6.0
25810000;6.0
2582;7.0
25820000;7.0
2583;8.0
25830000;8.0
2584;6.0
25840000;6.0
2585;6.0
25850000;6.0
2586;8.0
25860000;8.0
2587;6.0
25870000;6.0
2588;6.0
25880000;6.0
2589;6.0
25890000;6.0
2590;6.0
25900000;6.0
2591;9.0
25910000;9.0
2592;6.0
25920000;6.0
2593;6.0
25930000;6.0
2594;6.0
25940000;6.0
2595;9.0
25950000;9.0
2596;6.0
25960000;6.0
2597;9.0
25970000;9.0
2598;6.0
25980000;6.0
2599;8.0
25990000;8.0
2600;6.0
26000000;6.0
2601;6.0
26010000;6.0
2602;10.0
26020000;10.0
2604;8.0
26040000;8.0
2605;6.0
26050000;6.0
2606;8.0
26060000;8.0
2607;9.0
26070000;9.0
2608;8.0
26080000;8.0
2609;10.0
26090000;10.0
2610;6.0
26100000;6.0
2612;6.0
26120000;6.0
2613;6.0
26130000;6.0
2614;6.0
26140000;6.0
2615;6.0
26150000;6.0
2616;6.0
26160000;6.0
2617;9.0
26170000;9.0
2618;6.0
26180000;6.0
2619;2.0
26190000;2.0
2620;9.0
26200000;9.0
2621;6.0
26210000;6.0
2622;6.0
26220000;6.0
2623;8.0
26230000;8.0
2624;8.0
26240000;8.0
2625;9.0
26250000;9.0
2626;6.0
26260000;6.0
2627;6.0
26270000;6.0
2628;6.0
26280000;6.0
2629;6.0
26290000;6.0
2631;6.0
26310000;6.0
2632;8.0
26320000;8.0
2633;9.0
26330000;9.0
2634;6.0
26340000;6.0
2635;6.0
26350000;6.0
2636;6.0
26360000;6.0
2637;6.0
26370000;6.0
2638;8.0
26380000;8.0
2639;6.0
26390000;6.0
2640;9.0
26400000;9.0
2641;6.0
26410000;6.0
2642;8.0
26420000;8.0
2643;6.0
26430000;6.0
2644;6.0
26440000;6.0
2645;6.0
26450000;6.0
2646;6.0
26460000;6.0
2647;6.0
26470000;6.0
2648;10.0
26480000;10.0
2649;6.0
26490000;6.0
2650;6.0
26500000;6.0
2651;8.0
26510000;8.0
2652;9.0
26520000;9.0
2653;9.0
26530000;9.0
2654;8.0
26540000;8.0
2655;9.0
26550000;9.0
2656;6.0
26560000;6.0
2657;6.0
26570000;6.0
2658;8.0
26580000;8.0
2659;9.0
26590000;9.0
2660;8.0
26600000;8.0
2661;8.0
26610000;8.0
2662;8.0
26620000;8.0
2663;6.0
26630000;6.0
2664;9.0
26640000;9.0
2665;6.0
26650000;6.0
2666;10.0
26660000;10.0
2667;6.0
26670000;6.0
2668;10.0
26680000;10.0
2669;8.0
26690000;8.0
2670;8.0
26700000;8.0
2671;6.0
26710000;6.0
2672;6.0
26720000;6.0
2673;9.0
26730000;9.0
2674;9.0
26740000;9.0
2675;6.0
26750000;6.0
2676;9.0
26760000;9.0
2677;9.0
26770000;9.0
2678;8.0
26780000;8.0
2679;6.0
26790000;6.0
2680;10.0
26800000;10.0
2681;9.0
26810000;9.0
2682;8.0
26820000;8.0
2683;9.0
26830000;9.0
2684;10.0
26840000;10.0
2685;6.0
26850000;6.0
2686;9.0
26860000;9.0
2687;6.0
26870000;6.0
2688;6.0
26880000;6.0
2689;6.0
26890000;6.0
2690;8.0
26900000;8.0
26910101;1.0
26910102;1.0
26910103;3.0
26910104;1.0
26910201;2.0
26910202;2.0
26910203;2.0
26910204;4.0
26910205;4.0
26910206;4.0
26910207;4.0
26910208;8.0
26910209;2.0
26910210;8.0
26910301;1.0
26910302;8.0
26910303;4.0
26910304;2.0
26910401;2.0
26910402;2.0
26910403;10.0
26910501;2.0
26910502;2.0
26910503;5.0
26910504;9.0
26910505;1.0
26910601;7.0
2693;6.0
26930000;6.0
2694;9.0
26940000;9.0
2695;8.0
26950000;8.0
2696;9.0
26960000;9.0
2697;6.0
26970000;6.0
2698;6.0
26980000;6.0
2699;6.0
26990000;6.0
2701;9.0
27010000;9.0
2702;6.0
27020000;6.0
2703;6.0
27030000;6.0
2704;9.0
27040000;9.0
2705;6.0
27050000;6.0
2706;9.0
27060000;9.0
2707;8.0
27070000;8.0
2708;6.0
27080000;6.0
2709;9.0
27090000;9.0
2710;6.0
27100000;6.0
2711;6.0
27110000;6.0
2712;6.0
27120000;6.0
2713;6.0
27130000;6.0
2714;6.0
27140000;6.0
2715;7.0
27150000;7.0
2716;6.0
27160000;6.0
2717;6.0
27170000;6.0
2718;8.0
27180000;8.0
2719;9.0
27190000;9.0
2720;10.0
27200000;10.0
2721;6.0
27210000;6.0
27220101;4.0
27220102;4.0
27220103;4.0
27220201;4.0
27220301;8.0
27220401;4.0
27220501;10.0
27220502;1.0
27220503;1.0
27220601;5.0
27220701;2.0
27220801;4.0
27220901;1.0
2723;8.0
27230000;8.0
2724;6.0
27240000;6.0
2725;6.0
27250000;6.0
2726;9.0
27260000;9.0
2727;10.0
27270000;10.0
2728;9.0
27280000;9.0
2729;8.0
27290000;8.0
2730;9.0
27300000;9.0
2731;6.0
27310000;6.0
2732;6.0
27320000;6.0
2733;6.0
27330000;6.0
2734;8.0
27340000;8.0
2735;7.0
27350000;7.0
2736;6.0
27360000;6.0
2737;6.0
27370000;6.0
27380101;10.0
27380102;5.0
27380201;5.0
27380301;10.0
27380302;5.0
27380401;10.0
2739;6.0
27390000;6.0
2740;8.0
27400000;8.0
2741;8.0
27410000;8.0
2742;7.0
27420000;7.0
2743;6.0
27430000;6.0
2744;6.0
27440000;6.0
2745;9.0
27450000;9.0
2746;6.0
27460000;6.0
2747;9.0
27470000;9.0
2748;8.0
27480000;8.0
2749;6.0
27490000;6.0
2750;6.0
27500000;6.0
2751;6.0
27510000;6.0
2752;6.0
27520000;6.0
2753;10.0
27530000;10.0
2754;8.0
27540000;8.0
2755;9.0
27550000;9.0
2756;6.0
27560000;6.0
2757;9.0
27570000;9.0
2758;10.0
27580000;10.0
2759;9.0
27590000;9.0
2760;6.0
27600000;6.0
2761;6.0
27610000;6.0
2762;6.0
27620000;6.0
2763;6.0
27630000;6.0
2764;6.0
27640000;6.0
2765;6.0
27650000;6.0
2766;9.0
27660000;9.0
2767;6.0
27670000;6.0
2768;6.0
27680000;6.0
2769;9.0
27690000;9.0
2770;9.0
27700000;9.0
2771;6.0
27710000;6.0
2772;8.0
27720000;8.0
2773;6.0
27730000;6.0
2774;8.0
27740000;8.0
2775;8.0
27750000;8.0
2776;6.0
27760000;6.0
2777;8.0
27770000;8.0
2778;9.0
27780000;9.0
2779;9.0
27790000;9.0
2780;5.0
27800000;5.0
2781;9.0
27810000;9.0
2782;8.0
27820000;8.0
2783;6.0
27830000;6.0
2784;6.0
27840000;6.0
2785;6.0
27850000;6.0
2786;8.0
27860000;8.0
2787;6.0
27870000;6.0
2788;6.0
27880000;6.0
2789;2.0
27890000;2.0
2790;6.0
27900000;6.0
2791;8.0
27910000;8.0
2792;8.0
27920000;8.0
2793;6.0
27930000;6.0
2794;8.0
27940000;8.0
2795;2.0
27950000;2.0
2796;6.0
27960000;6.0
2797;6.0
27970000;6.0
2798;9.0
27980000;9.0
2799;9.0
27990000;9.0
2800;6.0
28000000;6.0
2801;6.0
28010000;6.0
2802;6.0
28020000;6.0
2803;6.0
28030000;6.0
2804;9.0
28040000;9.0
2805;2.0
28050000;2.0
2806;8.0
28060000;8.0
2807;6.0
28070000;6.0
2808;6.0
28080000;6.0
2809;9.0
28090000;9.0
28100102;2.0
28100202;1.0
28100302;9.0
28100401;4.0
2811;8.0
28110000;8.0
2812;6.0
28120000;6.0
2813;6.0
28130000;6.0
2814;6.0
28140000;6.0
2815;6.0
28150000;6.0
2816;6.0
28160000;6.0
2817;8.0
28170000;8.0
2818;9.0
28180000;9.0
2819;9.0
28190000;9.0
2820;6.0
28200000;6.0
2821;9.0
28210000;9.0
2822;6.0
28220000;6.0
2823;6.0
28230000;6.0
2824;6.0
28240000;6.0
2826;6.0
28260000;6.0
2827;9.0
28270000;9.0
2828;8.0
28280000;8.0
2829;9.0
28290000;9.0
2830;10.0
28300000;10.0
2831;6.0
28310000;6.0
2832;6.0
28320000;6.0
2833;6.0
28330000;6.0
2834;9.0
28340000;9.0
3001;8.0
30010000;8.0
3002;9.0
30020000;9.0
3003;10.0
30030000;10.0
3004;6.0
30040000;6.0
3005;10.0
30050000;10.0
3006;8.0
30060000;8.0
3007;8.0
30070000;8.0
3008;8.0
30080000;8.0
3009;10.0
30090000;10.0
3010;8.0
30100000;8.0
3011;9.0
30110000;9.0
3012;6.0
30120000;6.0
3013;10.0
30130000;10.0
3014;8.0
30140000;8.0
3015;9.0
30150000;9.0
3016;8.0
30160000;8.0
3017;6.0
30170000;6.0
3018;9.0
30180000;9.0
3019;8.0
30190000;8.0
3020;8.0
30200000;8.0
3021;8.0
30210000;8.0
3022;7.0
30220000;7.0
30230101;2.0
30230102;7.0
30230103;2.0
30230104;7.0
3024;10.0
30240000;10.0
3025;10.0
30250000;10.0
3026;6.0
30260000;6.0
3027;8.0
30270000;8.0
3028;6.0
30280000;6.0
3029;8.0
30290000;8.0
3030;8.0
30300000;8.0
3031;8.0
30310000;8.0
3032;8.0
30320000;8.0
3033;6.0
30330000;6.0
3034;9.0
30340000;9.0
3035;9.0
30350000;9.0
3036;7.0
30360000;7.0
3037;10.0
30370000;10.0
3038;8.0
30380000;8.0
3039;9.0
30390000;9.0
3040;6.0
30400000;6.0
3041;8.0
30410000;8.0
3042;8.0
30420000;8.0
3043;8.0
30430000;8.0
3044;8.0
30440000;8.0
3045;6.0
30450000;6.0
3046;7.0
30460000;7.0
3047;8.0
30470000;8.0
3048;7.0
30480000;7.0
3049;6.0
30490000;6.0
3050;8.0
30500000;8.0
3051;8.0
30510000;8.0
3052;6.0
30520000;6.0
3053;7.0
30530000;7.0
3054;10.0
30540000;10.0
3055;8.0
30550000;8.0
3056;8.0
30560000;8.0
3057;8.0
30570000;8.0
3058;8.0
30580000;8.0
3059;8.0
30590000;8.0
3060;9.0
30600000;9.0
3061;9.0
30610000;9.0
3062;8.0
30620000;8.0
3063;9.0
30630000;9.0
3064;7.0
30640000;7.0
3065;10.0
30650000;10.0
3066;8.0
30660000;8.0
3067;9.0
30670000;9.0
3068;8.0
30680000;8.0
3069;10.0
30690000;10.0
3070;10.0
30700000;10.0
3071;8.0
30710000;8.0
3072;8.0
30720000;8.0
3073;8.0
30730000;8.0
3074;10.0
30740000;10.0
3075;8.0
30750000;8.0
3076;6.0
30760000;6.0
3077;8.0
30770000;8.0
3078;8.0
30780000;8.0
3079;9.0
30790000;9.0
3080;6.0
30800000;6.0
3081;8.0
30810000;8.0
30820101;8.0
30820102;1.0
30820103;5.0
3083;9.0
30830000;9.0
3084;7.0
30840000;7.0
3085;6.0
30850000;6.0
3086;10.0
30860000;10.0
3087;7.0
30870000;7.0
3088;8.0
30880000;8.0
3089;8.0
30890000;8.0
3090;10.0
30900000;10.0
3091;6.0
30910000;6.0
3092;8.0
30920000;8.0
3093;6.0
30930000;6.0
3094;6.0
30940000;6.0
30950101;1.0
30950102;2.0
30950103;1.0
30950105;7.0
30950106;8.0
30950111;7.0
3096;7.0
30960000;7.0
3097;8.0
30970000;8.0
3098;7.0
30980000;7.0
3099;10.0
30990000;10.0
3100;10.0
31000000;10.0
31010101;8.0
31010102;10.0
31010103;8.0
3102;10.0
31020000;10.0
3103;7.0
31030000;7.0
3104;8.0
31040000;8.0
3105;8.0
31050000;8.0
3106;8.0
31060000;8.0
3107;10.0
31070000;10.0
3108;8.0
31080000;8.0
3109;10.0
31090000;10.0
3110;6.0
31100000;6.0
3111;8.0
31110000;8.0
3112;8.0
31120000;8.0
3113;8.0
31130000;8.0
3114;9.0
31140000;9.0
3115;8.0
31150000;8.0
3116;8.0
31160000;8.0
3117;8.0
31170000;8.0
31180101;2.0
31180102;10.0
3119;8.0
31190000;8.0
3120;10.0
31200000;10.0
3121;6.0
31210000;6.0
3122;8.0
31220000;8.0
3123;8.0
31230000;8.0
3124;6.0
31240000;6.0
3125;8.0
31250000;8.0
3126;10.0
31260000;10.0
3127;7.0
31270000;7.0
3128;8.0
31280000;8.0
3129;8.0
31290000;8.0
3130;7.0
31300000;7.0
3131;8.0
31310000;8.0
3132;10.0
31320000;10.0
3133;8.0
31330000;8.0
3134;10.0
31340000;10.0
3135;8.0
31350000;8.0
3136;10.0
31360000;10.0
3137;8.0
31370000;8.0
3138;7.0
31380000;7.0
3139;8.0
31390000;8.0
3140;10.0
31400000;10.0
3141;8.0
31410000;8.0
3142;8.0
31420000;8.0
3143;7.0
31430000;7.0
3144;8.0
31440000;8.0
3145;6.0
31450000;6.0
3146;10.0
31460000;10.0
3147;8.0
31470000;8.0
3148;6.0
31480000;6.0
3149;8.0
31490000;8.0
3150;8.0
31500000;8.0
3151;8.0
31510000;8.0
3152;8.0
31520000;8.0
3153;10.0
31530000;10.0
3154;8.0
31540000;8.0
3155;7.0
31550000;7.0
3156;6.0
31560000;6.0
3157;6.0
31570000;6.0
3158;9.0
31580000;9.0
3159;10.0
31590000;10.0
3160;8.0
31600000;8.0
3161;7.0
31610000;7.0
3162;8.0
31620000;8.0
3163;6.0
31630000;6.0
3164;8.0
31640000;8.0
3165;7.0
31650000;7.0
3166;8.0
31660000;8.0
3167;8.0
31670000;8.0
3168;7.0
31680000;7.0
3169;8.0
31690000;8.0
3170;10.0
31700000;10.0
3171;8.0
31710000;8.0
3172;7.0
31720000;7.0
3173;10.0
31730000;10.0
3174;6.0
31740000;6.0
3175;8.0
31750000;8.0
3176;9.0
31760000;9.0
3177;10.0
31770000;10.0
3178;8.0
31780000;8.0
3179;8.0
31790000;8.0
3180;9.0
31800000;9.0
3181;8.0
31810000;8.0
3182;8.0
31820000;8.0
3183;10.0
31830000;10.0
3184;6.0
31840000;6.0
31850101;3.0
31850102;1.0
31850103;1.0
31850104;1.0
31850105;2.0
31850106;1.0
31850107;2.0
31850108;1.0
31850109;8.0
31850110;7.0
31850111;10.0
31850112;7.0
31850113;4.0
31850114;2.0
31850115;5.0
31850116;2.0
31850117;1.0
3186;2.0
31860000;2.0
3187;6.0
31870000;6.0
3188;8.0
31880000;8.0
3189;8.0
31890000;8.0
31900101;3.0
31900102;1.0
31900103;1.0
31900104;1.0
31900105;1.0
31900106;1.0
31900107;4.0
31900108;4.0
31900109;7.0
3191;10.0
31910000;10.0
3192;8.0
31920000;8.0
3193;9.0
31930000;9.0
3194;8.0
31940000;8.0
3195;7.0
31950000;7.0
3196;8.0
31960000;8.0
3197;9.0
31970000;9.0
3198;8.0
31980000;8.0
3200;8.0
32000000;8.0
3201;9.0
32010000;9.0
3202;8.0
32020000;8.0
3203;8.0
32030000;8.0
3204;9.0
32040000;9.0
3205;9.0
32050000;9.0
3206;8.0
32060000;8.0
3207;8.0
32070000;8.0
3208;8.0
32080000;8.0
3209;6.0
32090000;6.0
3210;7.0
32100000;7.0
3211;8.0
32110000;8.0
3212;6.0
32120000;6.0
3213;8.0
32130000;8.0
3214;10.0
32140000;10.0
3215;8.0
32150000;8.0
3216;8.0
32160000;8.0
3217;6.0
32170000;6.0
3218;9.0
32180000;9.0
3219;8.0
32190000;8.0
3220;8.0
32200000;8.0
3221;7.0
32210000;7.0
3222;8.0
32220000;8.0
3223;9.0
32230000;9.0
3224;8.0
32240000;8.0
3225;8.0
32250000;8.0
3226;9.0
32260000;9.0
3227;8.0
32270000;8.0
3228;8.0
32280000;8.0
3229;10.0
32290000;10.0
3230;6.0
32300000;6.0
3231;8.0
32310000;8.0
3232;6.0
32320000;6.0
3233;9.0
32330000;9.0
3234;8.0
32340000;8.0
3235;10.0
32350000;10.0
3236;10.0
32360000;10.0
3237;8.0
32370000;8.0
3238;7.0
32380000;7.0
3239;8.0
32390000;8.0
3240;8.0
32400000;8.0
3241;8.0
32410000;8.0
3242;8.0
32420000;8.0
3243;8.0
32430000;8.0
3244;8.0
32440000;8.0
3245;9.0
32450000;9.0
3246;6.0
32460000;6.0
3247;10.0
32470000;10.0
3248;8.0
32480000;8.0
3249;7.0
32490000;7.0
3250;8.0
32500000;8.0
3251;8.0
32510000;8.0
3252;6.0
32520000;6.0
3253;9.0
32530000;9.0
32540101;2.0
32540102;7.0
3255;8.0
32550000;8.0
3256;8.0
32560000;8.0
3257;8.0
32570000;8.0
3258;6.0
32580000;6.0
3259;7.0
32590000;7.0
3260;10.0
32600000;10.0
3261;8.0
32610000;8.0
3262;9.0
32620000;9.0
3263;9.0
32630000;9.0
3264;10.0
32640000;10.0
3265;8.0
32650000;8.0
3266;10.0
32660000;10.0
3267;8.0
32670000;8.0
3268;8.0
32680000;8.0
3269;9.0
32690000;9.0
3270;6.0
32700000;6.0
3271;6.0
32710000;6.0
3272;8.0
32720000;8.0
3273;6.0
32730000;6.0
3274;8.0
32740000;8.0
3275;7.0
32750000;7.0
3276;8.0
32760000;8.0
3277;6.0
32770000;6.0
3278;9.0
32780000;9.0
3279;9.0
32790000;9.0
3280;8.0
32800000;8.0
3281;8.0
32810000;8.0
3282;7.0
32820000;7.0
3283;8.0
32830000;8.0
3284;8.0
32840000;8.0
3285;9.0
32850000;9.0
3286;9.0
32860000;9.0
3287;10.0
32870000;10.0
3288;8.0
32880000;8.0
3289;8.0
32890000;8.0
3290;6.0
32900000;6.0
3291;8.0
32910000;8.0
3292;10.0
32920000;10.0
3293;7.0
32930000;7.0
3294;8.0
32940000;8.0
3295;7.0
32950000;7.0
3296;7.0
32960000;7.0
3297;10.0
32970000;10.0
3298;7.0
32980000;7.0
3299;9.0
32990000;9.0
3300;9.0
33000000;9.0
3301;6.0
33010000;6.0
3302;10.0
33020000;10.0
3303;9.0
33030000;9.0
3304;6.0
33040000;6.0
3305;9.0
33050000;9.0
3306;6.0
33060000;6.0
3307;8.0
33070000;8.0
3308;10.0
33080000;10.0
3309;7.0
33090000;7.0
33100101;3.0
33100102;3.0
33100103;3.0
33100104;1.0
33100105;1.0
33100106;3.0
33100107;1.0
33100108;1.0
33100109;4.0
33100110;2.0
3311;8.0
33110000;8.0
3312;10.0
33120000;10.0
3313;8.0
33130000;8.0
3314;6.0
33140000;6.0
3315;10.0
33150000;10.0
3316;9.0
33160000;9.0
3317;7.0
33170000;7.0
3318;8.0
33180000;8.0
3319;8.0
33190000;8.0
3320;7.0
33200000;7.0
33210101;7.0
33210102;10.0
33210103;2.0
33210104;8.0
33210105;8.0
33210106;10.0
4001;10.0
40010000;10.0
4004;7.0
40040000;7.0
4005;7.0
40050000;7.0
4006;1.0
40060000;1.0
4007;8.0
40070000;8.0
4008;2.0
40080000;2.0
4009;8.0
40090000;8.0
4012;9.0
40120000;9.0
4013;9.0
40130000;9.0
4016;7.0
40160000;7.0
4017;7.0
40170000;7.0
4018;7.0
40180000;7.0
4019;1.0
40190000;1.0
4020;10.0
40200000;10.0
4021;9.0
40210000;9.0
4022;7.0
40220000;7.0
4023;7.0
40230000;7.0
4024;10.0
40240000;10.0
4025;7.0
40250000;7.0
4026;8.0
40260000;8.0
4027;10.0
40270000;10.0
4028;7.0
40280000;7.0
4030;7.0
40300000;7.0
4031;7.0
40310000;7.0
4032;7.0
40320000;7.0
4033;10.0
40330000;10.0
4034;10.0
40340000;10.0
4035;9.0
40350000;9.0
4036;9.0
40360000;9.0
4037;8.0
40370000;8.0
4039;2.0
40390000;2.0
4040;8.0
40400000;8.0
4041;9.0
40410000;9.0
4042;7.0
40420000;7.0
4043;7.0
40430000;7.0
4045;7.0
40450000;7.0
4046;2.0
40460000;2.0
4047;10.0
40470000;10.0
40490101;2.0
40490102;7.0
4050;9.0
40500000;9.0
4051;8.0
40510000;8.0
4053;9.0
40530000;9.0
4054;9.0
40540000;9.0
4055;7.0
40550000;7.0
4057;2.0
40570000;2.0
4058;10.0
40580000;10.0
4059;7.0
40590000;7.0
4061;7.0
40610000;7.0
4062;2.0
40620000;2.0
4063;10.0
40630000;10.0
4065;7.0
40650000;7.0
4066;9.0
40660000;9.0
4067;8.0
40670000;8.0
4068;8.0
40680000;8.0
4069;1.0
40690000;1.0
40700101;1.0
40700102;1.0
40700103;10.0
40700104;5.0
40700105;2.0
40700106;10.0
40700107;3.0
40700108;1.0
40700109;1.0
4072;7.0
40720000;7.0
4073;2.0
40730000;2.0
4074;7.0
40740000;7.0
4075;9.0
40750000;9.0
4076;2.0
40760000;2.0
4077;7.0
40770000;7.0
4079;10.0
40790000;10.0
4081;7.0
40810000;7.0
4084;7.0
40840000;7.0
4085;9.0
40850000;9.0
4086;6.0
40860000;6.0
4087;8.0
40870000;8.0
4088;2.0
40880000;2.0
4090;7.0
40900000;7.0
4091;7.0
40910000;7.0
4092;7.0
40920000;7.0
4093;9.0
40930000;9.0
4094;2.0
40940000;2.0
4095;7.0
40950000;7.0
4096;2.0
40960000;2.0
4097;7.0
40970000;7.0
4099;8.0
40990000;8.0
4100;8.0
41000000;8.0
4101;7.0
41010000;7.0
4102;7.0
41020000;7.0
4104;7.0
41040000;7.0
4106;7.0
41060000;7.0
4107;3.0
41070000;3.0
4108;10.0
41080000;10.0
4109;8.0
41090000;8.0
4110;10.0
41100000;10.0
4111;7.0
41110000;7.0
41120101;3.0
41120102;1.0
41120103;1.0
41120104;7.0
41120105;7.0
41120106;2.0
41120107;5.0
41120108;9.0
41120109;9.0
41120110;10.0
4113;10.0
41130000;10.0
4115;7.0
41150000;7.0
4116;2.0
41160000;2.0
4118;8.0
41180000;8.0
4120;7.0
41200000;7.0
4121;10.0
41210000;10.0
4122;7.0
41220000;7.0
4123;10.0
41230000;10.0
4124;7.0
41240000;7.0
4126;2.0
41260000;2.0
4127;10.0
41270000;10.0
4128;9.0
41280000;9.0
4129;7.0
41290000;7.0
4130;7.0
41300000;7.0
4132;7.0
41320000;7.0
4133;7.0
41330000;7.0
4134;7.0
41340000;7.0
4135;7.0
41350000;7.0
4136;7.0
41360000;7.0
4137;8.0
41370000;8.0
4138;7.0
41380000;7.0
4139;8.0
41390000;8.0
4140;8.0
41400000;8.0
4141;8.0
41410000;8.0
4142;7.0
41420000;7.0
4143;7.0
41430000;7.0
4144;7.0
41440000;7.0
4145;10.0
41450000;10.0
4148;7.0
41480000;7.0
4149;10.0
41490000;10.0
4150;2.0
41500000;2.0
4151;10.0
41510000;10.0
4152;9.0
41520000;9.0
4154;7.0
41540000;7.0
4155;7.0
41550000;7.0
4156;7.0
41560000;7.0
4157;7.0
41570000;7.0
4158;7.0
41580000;7.0
4159;7.0
41590000;7.0
4160;7.0
41600000;7.0
4161;7.0
41610000;7.0
4162;10.0
41620000;10.0
4163;10.0
41630000;10.0
4164;7.0
41640000;7.0
4166;7.0
41660000;7.0
4167;7.0
41670000;7.0
4169;7.0
41690000;7.0
4170;7.0
41700000;7.0
4171;7.0
41710000;7.0
4172;10.0
41720000;10.0
4173;7.0
41730000;7.0
4174;7.0
41740000;7.0
4175;7.0
41750000;7.0
4176;1.0
41760000;1.0
4177;7.0
41770000;7.0
4178;7.0
41780000;7.0
4179;1.0
41790000;1.0
4180;10.0
41800000;10.0
4181;7.0
41810000;7.0
4182;2.0
41820000;2.0
4183;7.0
41830000;7.0
4184;7.0
41840000;7.0
4186;7.0
41860000;7.0
4187;7.0
41870000;7.0
4188;10.0
41880000;10.0
4189;7.0
41890000;7.0
4190;2.0
41900000;2.0
4191;8.0
41910000;8.0
4192;10.0
41920000;10.0
4193;7.0
41930000;7.0
4194;7.0
41940000;7.0
4195;10.0
41950000;10.0
4197;10.0
41970000;10.0
4198;10.0
41980000;10.0
4199;10.0
41990000;10.0
4200;9.0
42000000;9.0
4201;7.0
42010000;7.0
4202;7.0
42020000;7.0
4203;2.0
42030000;2.0
4204;7.0
42040000;7.0
4205;2.0
42050000;2.0
4206;7.0
42060000;7.0
4207;6.0
42070000;6.0
4208;7.0
42080000;7.0
42090101;1.0
42090102;2.0
42090103;9.0
4210;7.0
42100000;7.0
4211;7.0
42110000;7.0
4214;10.0
42140000;10.0
4216;9.0
42160000;9.0
4217;10.0
42170000;10.0
4218;7.0
42180000;7.0
4219;7.0
42190000;7.0
4220;10.0
42200000;10.0
4222;8.0
42220000;8.0
4224;7.0
42240000;7.0
4226;2.0
42260000;2.0
4227;7.0
42270000;7.0
4228;8.0
42280000;8.0
4229;10.0
42290000;10.0
4230;7.0
42300000;7.0
4231;9.0
42310000;9.0
4233;10.0
42330000;10.0
4234;10.0
42340000;10.0
4235;8.0
42350000;8.0
4236;8.0
42360000;8.0
4237;10.0
42370000;10.0
4240;7.0
42400000;7.0
4241;10.0
42410000;10.0
4242;9.0
42420000;9.0
4244;7.0
42440000;7.0
4245;10.0
42450000;10.0
5001;2.0
50010000;2.0
5002;2.0
50020000;2.0
5003;2.0
50030000;2.0
5004;2.0
50040000;2.0
5005;7.0
50050000;7.0
5006;2.0
50060000;2.0
5007;7.0
50070000;7.0
5008;7.0
50080000;7.0
5009;8.0
50090000;8.0
5010;7.0
50100000;7.0
5011;9.0
50110000;9.0
5012;2.0
50120000;2.0
5013;9.0
50130000;9.0
5014;7.0
50140000;7.0
5016;7.0
50160000;7.0
5017;10.0
50170000;10.0
5018;6.0
50180000;6.0
5019;7.0
50190000;7.0
5020;10.0
50200000;10.0
5021;7.0
50210000;7.0
5022;8.0
50220000;8.0
50230101;1.0
